"page","region","type","texte_ou_label","href_ou_action","target","rel","name","input_type","required","id","classes","aria","visible_1440","visible_390","details"
"https://www.syntheticswarm.ai/customers","footer","input_text","","","","","company_website","text","","","newsletter-honeypot","aria-hidden=true","oui","oui",""
"https://www.syntheticswarm.ai/customers","footer","lien_interne","Synthetic Swarm","/","","","","","","","logo","","oui","oui",""
"https://www.syntheticswarm.ai/customers","footer","lien_externe","Log in","https://app.syntheticswarm.ai/ui/","_blank","noopener noreferrer","","","","","brand-close-login","","oui","oui",""
"https://www.syntheticswarm.ai/customers","footer","lien_interne","Our solution","/our-solution","","","","","","","","","oui","oui",""
"https://www.syntheticswarm.ai/customers","footer","lien_interne","Pricing","/pricing","","","","","","","","","oui","oui",""
"https://www.syntheticswarm.ai/customers","footer","lien_interne","FAQ","/faq","","","","","","","","","oui","oui",""
"https://www.syntheticswarm.ai/customers","footer","lien_interne","About","/about","","","","","","","","","oui","oui",""
"https://www.syntheticswarm.ai/customers","footer","pseudo_lien_desactive","Customers","","","","","","","","nav-disabled","role=link aria-disabled=true","oui","oui",""
"https://www.syntheticswarm.ai/customers","footer","lien_interne","Careers","/careers","","","","","","","","","oui","oui",""
"https://www.syntheticswarm.ai/customers","footer","pseudo_lien_desactive","Media","","","","","","","","nav-disabled","role=link aria-disabled=true","oui","oui",""
"https://www.syntheticswarm.ai/customers","footer","lien_interne","Contact","/contact","","","","","","","","","oui","oui",""
"https://www.syntheticswarm.ai/customers","footer","lien_interne","Legal Notice","/legal-notice","","","","","","","","","oui","oui",""
"https://www.syntheticswarm.ai/customers","footer","lien_interne","Privacy","/privacy","","","","","","","","","oui","oui",""
"https://www.syntheticswarm.ai/customers","footer","lien_interne","Terms","/terms","","","","","","","","","oui","oui",""
"https://www.syntheticswarm.ai/customers","footer","lien_interne","Opt out","/opt-out","","","","","","","","","oui","oui",""
"https://www.syntheticswarm.ai/customers","menu_mobile","button","Close menu","","","","","button","","","mobile-menu-close","aria-label=Close menu","non","non",""
"https://www.syntheticswarm.ai/customers","menu_mobile","lien_interne","","/our-solution","","","","","","","","","non","non",""
"https://www.syntheticswarm.ai/customers","menu_mobile","lien_interne","","/pricing","","","","","","","","","non","non",""
"https://www.syntheticswarm.ai/customers","menu_mobile","lien_interne","","/about","","","","","","","","","non","non",""
"https://www.syntheticswarm.ai/customers","menu_mobile","lien_interne","","/careers","","","","","","","","","non","non",""
"https://www.syntheticswarm.ai/customers","menu_mobile","pseudo_lien_desactive","","","","","","","","","nav-disabled","role=link aria-disabled=true","non","non",""
"https://www.syntheticswarm.ai/customers","menu_mobile","button+disclosure","Choose language","","","","","button","","","language-trigger shared-chevron-trigger","aria-expanded=false aria-controls=mobile-header-language-options aria-label=Choose language","non","non",""
"https://www.syntheticswarm.ai/customers","menu_mobile","lien_interne+langue","EN","/customers","","","","","","","","aria-current=true","non","non",""
"https://www.syntheticswarm.ai/customers","menu_mobile","lien_interne+langue","FR","/clients","","","","","","","","","non","non",""
"https://www.syntheticswarm.ai/customers","menu_mobile","lien_externe","","https://app.syntheticswarm.ai/ui/","_blank","noopener noreferrer","","","","","btn-login header-action","","non","non",""
"https://www.syntheticswarm.ai/customers","menu_mobile","button+disclosure+demo","","","","","","button","","","btn-get-started header-action","aria-expanded=false aria-controls=mobile-header-demo-options","non","non",""
"https://www.syntheticswarm.ai/customers","menu_mobile","lien_externe","AxelCEO↗","https://calendar.app.google/91k1Mpontca7NGea6","_blank","noopener noreferrer","","","","","demo-booking-person","","non","non",""
"https://www.syntheticswarm.ai/customers","menu_mobile","lien_externe","IlanCTO↗","https://calendar.app.google/91k1Mpontca7NGea6","_blank","noopener noreferrer","","","","","demo-booking-person","","non","non",""
"https://www.syntheticswarm.ai/clients","autre","ancre","Aller au contenu","#main","","","","","","","skip-link","","oui","oui",""
"https://www.syntheticswarm.ai/clients","header","lien_interne","Synthetic Swarm","/index-fr","","","","","","","logo","","oui","oui",""
"https://www.syntheticswarm.ai/clients","header","lien_interne","Notre solution","/notre-solution","","","","","","","","","oui","non",""
"https://www.syntheticswarm.ai/clients","header","lien_interne","Tarifs","/tarifs","","","","","","","","","oui","non",""
"https://www.syntheticswarm.ai/clients","header","button+disclosure","À propos","","","","","button","","","nav-link-dropdown shared-chevron-trigger","aria-expanded=false aria-controls=header-about-options","oui","non",""
"https://www.syntheticswarm.ai/clients","header","lien_interne","Qui sommes-nous","/a-propos","","","","","","","","","non","non",""
"https://www.syntheticswarm.ai/clients","header","lien_interne","Recrutement","/recrutement","","","","","","","","","non","non",""
"https://www.syntheticswarm.ai/clients","header","pseudo_lien_desactive","Médias","","","","","","","","nav-disabled","role=link aria-disabled=true","non","non",""
"https://www.syntheticswarm.ai/clients","header","button+disclosure","Choisir la langue","","","","","button","","","language-trigger shared-chevron-trigger","aria-expanded=false aria-controls=header-language-options aria-label=Choisir la langue","oui","non",""
"https://www.syntheticswarm.ai/clients","header","lien_interne+langue","FR","/clients","","","","","","","","aria-current=true","non","non",""
"https://www.syntheticswarm.ai/clients","header","lien_interne+langue","EN","/customers","","","","","","","","","non","non",""
"https://www.syntheticswarm.ai/clients","header","lien_externe","Connexion","https://app.syntheticswarm.ai/ui/","_blank","noopener noreferrer","","","","","btn-login header-action","","oui","non",""
"https://www.syntheticswarm.ai/clients","header","button+disclosure+demo","Démo","","","","","button","","","btn-get-started header-action","aria-expanded=false aria-controls=header-demo-options","oui","non",""
"https://www.syntheticswarm.ai/clients","header","lien_externe","AxelCEO↗","https://calendar.app.google/91k1Mpontca7NGea6","_blank","noopener noreferrer","","","","","demo-booking-person","","non","non",""
"https://www.syntheticswarm.ai/clients","header","lien_externe","IlanCTO↗","https://calendar.app.google/91k1Mpontca7NGea6","_blank","noopener noreferrer","","","","","demo-booking-person","","non","non",""
"https://www.syntheticswarm.ai/clients","header","button","Ouvrir le menu","","","","","button","","","mobile-menu-toggle","aria-label=Ouvrir le menu aria-controls=mobile-menu aria-expanded=false","non","oui",""
"https://www.syntheticswarm.ai/clients","main","lien_externe+demo","Réserver une démo","https://calendar.app.google/91k1Mpontca7NGea6","_blank","noopener noreferrer","","","","","btn-get-started","","oui","oui",""
"https://www.syntheticswarm.ai/clients","footer","lien_externe+demo","Réserver une démo","https://calendar.app.google/91k1Mpontca7NGea6","_blank","noopener noreferrer","","","","","btn-get-started","","oui","oui",""
"https://www.syntheticswarm.ai/clients","footer","lien_interne","Voir notre solution →","/notre-solution","","","","","","","brand-close-solution","","oui","oui",""
"https://www.syntheticswarm.ai/clients","footer","form","Newsletter","/api/newsletter","","","","","","","newsletter-form","aria-label=Newsletter","oui","oui","method=post action=/api/newsletter champs=email:email*|:submit|company_website:text"
"https://www.syntheticswarm.ai/clients","footer","input_email","Votre email","","","","email","email","oui","","","aria-label=Votre email","oui","oui",""
"https://www.syntheticswarm.ai/clients","footer","button","S’inscrire","","","","","submit","","","","","oui","oui",""
"https://www.syntheticswarm.ai/clients","footer","input_text","","","","","company_website","text","","","newsletter-honeypot","aria-hidden=true","oui","oui",""
"https://www.syntheticswarm.ai/clients","footer","lien_interne","Synthetic Swarm","/index-fr","","","","","","","logo","","oui","oui",""
"https://www.syntheticswarm.ai/clients","footer","lien_externe","Se connecter","https://app.syntheticswarm.ai/ui/","_blank","noopener noreferrer","","","","","brand-close-login","","oui","oui",""
"https://www.syntheticswarm.ai/clients","footer","lien_interne","Notre solution","/notre-solution","","","","","","","","","oui","oui",""
"https://www.syntheticswarm.ai/clients","footer","lien_interne","Tarifs","/tarifs","","","","","","","","","oui","oui",""
"https://www.syntheticswarm.ai/clients","footer","lien_interne","FAQ","/faq-fr","","","","","","","","","oui","oui",""
"https://www.syntheticswarm.ai/clients","footer","lien_interne","À propos","/a-propos","","","","","","","","","oui","oui",""
"https://www.syntheticswarm.ai/clients","footer","pseudo_lien_desactive","Nos clients","","","","","","","","nav-disabled","role=link aria-disabled=true","oui","oui",""
"https://www.syntheticswarm.ai/clients","footer","lien_interne","Recrutement","/recrutement","","","","","","","","","oui","oui",""
"https://www.syntheticswarm.ai/clients","footer","pseudo_lien_desactive","Médias","","","","","","","","nav-disabled","role=link aria-disabled=true","oui","oui",""
"https://www.syntheticswarm.ai/clients","footer","lien_interne","Contact","/contact-fr","","","","","","","","","oui","oui",""
"https://www.syntheticswarm.ai/clients","footer","lien_interne","Mentions légales","/mentions-legales","","","","","","","","","oui","oui",""
"https://www.syntheticswarm.ai/clients","footer","lien_interne","Confidentialité","/confidentialite","","","","","","","","","oui","oui",""
"https://www.syntheticswarm.ai/clients","footer","lien_interne","Conditions","/conditions","","","","","","","","","oui","oui",""
"https://www.syntheticswarm.ai/clients","footer","lien_interne","Opposition","/opposition","","","","","","","","","oui","oui",""
"https://www.syntheticswarm.ai/clients","menu_mobile","button","Fermer le menu","","","","","button","","","mobile-menu-close","aria-label=Fermer le menu","non","non",""
"https://www.syntheticswarm.ai/clients","menu_mobile","lien_interne","","/notre-solution","","","","","","","","","non","non",""
"https://www.syntheticswarm.ai/clients","menu_mobile","lien_interne","","/tarifs","","","","","","","","","non","non",""
"https://www.syntheticswarm.ai/clients","menu_mobile","lien_interne","","/a-propos","","","","","","","","","non","non",""
"https://www.syntheticswarm.ai/clients","menu_mobile","lien_interne","","/recrutement","","","","","","","","","non","non",""
"https://www.syntheticswarm.ai/clients","menu_mobile","pseudo_lien_desactive","","","","","","","","","nav-disabled","role=link aria-disabled=true","non","non",""
"https://www.syntheticswarm.ai/clients","menu_mobile","button+disclosure","Choisir la langue","","","","","button","","","language-trigger shared-chevron-trigger","aria-expanded=false aria-controls=mobile-header-language-options aria-label=Choisir la langue","non","non",""
"https://www.syntheticswarm.ai/clients","menu_mobile","lien_interne+langue","FR","/clients","","","","","","","","aria-current=true","non","non",""
"https://www.syntheticswarm.ai/clients","menu_mobile","lien_interne+langue","EN","/customers","","","","","","","","","non","non",""
"https://www.syntheticswarm.ai/clients","menu_mobile","lien_externe","","https://app.syntheticswarm.ai/ui/","_blank","noopener noreferrer","","","","","btn-login header-action","","non","non",""
"https://www.syntheticswarm.ai/clients","menu_mobile","button+disclosure+demo","","","","","","button","","","btn-get-started header-action","aria-expanded=false aria-controls=mobile-header-demo-options","non","non",""
